N_DAEDRA_SANGUINE3D;My great-hall is being transformed into a banquet hall. Decorators brought huge bouquets of flowers, colourful garlands, and a gilded spherical cage with two live peacocks which they hung up in the centre of the hall above the trestle tables. The most outrageous food and most expensive drinks are being delivered from all over the world, it seems. I've just been handed the bill...;;;;;;;;;;;;;x
N_DAEDRA_SANGUINE3O;Oh joy. He could have warned me;;;;;;;;;;;;;x


# EVENT FOUR
N_DAEDRA_SANGUINE4D;'Excellent! The decoration, the ambiente... simply marvellous. We shall have such fun!' exclaims Sanguine upon seeing your newly renovated banquet hall. 'Now, for the guests. Let's invite your whole realm for a few weeks!';;;;;;;;;;;;;x
N_DAEDRA_SANGUINE4O;Let's party! Wait... what?;;;;;;;;;;;;;x

N_DAEDRA_SANGUINE45D;AI;;;;;;;;;;;;;x
N_DAEDRA_SANGUINE45O;OK;;;;;;;;;;;;;x

# EVENT FIVE
N_DAEDRA_SANGUINE5D;Everyone seems to be having a good time. The food is plentiful and tasty, the wine is great, and everyone is having fun. Except for this one person scowling at me, that is... what a bore [From.GetTitledName] must be!;;;;;;;;;;;;;x
N_DAEDRA_SANGUINE5O;[From.GetFirstName] is embarrassed;;;;;;;;;;;;;x

N_DAEDRA_SANGUINE55D;AI;;;;;;;;;;;;;x
N_DAEDRA_SANGUINE55O;OK;;;;;;;;;;;;;x

# EVENT SIX
N_DAEDRA_SANGUINE6D;[From.GetTitledName] is looking for a fight and keeps picking on random people. I hope no one rises to [From.GetHerHis] baiting, else there might be blood. The party was so peaceful until now!;;;;;;;;;;;;;x
N_DAEDRA_SANGUINE6O;Damn, someone did!;;;;;;;;;;;;;x

N_DAEDRA_SANGUINE65D;AI;;;;;;;;;;;;;x
N_DAEDRA_SANGUINE65O;OK;;;;;;;;;;;;;x

# EVENT SEVEN (SIX PART TWO)
# this really needs FromFromFrom.GetTitledName, which is broken
N_DAEDRA_SANGUINE7D;'You keep looking at me funny. If you don't go away right now, I'll punch you in the face!' you hear [From.GetTitledName] mutter. And then he is punched first, and pulls out his dagger. Somebody stop them!;;;;;;;;;;;;;x
N_DAEDRA_SANGUINE7O;Ouch;;;;;;;;;;;;;x


# EVENT EIGHT
N_DAEDRA_SANGUINE8D;Someone has just read out a scroll called 'Stark Reality' which was lying around and suddenly everyone is nude. I'm sure that's happened somewhere before - it must be a speciality of Sanguine's. Really, people should stop reading random scrolls out loud. --- Look at all those handsome people (and some not so handsome wrinkly ones. Ugh! Better look at the handsome ones).;;;;;;;;;;;;;x
N_DAEDRA_SANGUINE8O;Oh dear!;;;;;;;;;;;;;x

# EVENT EIGHT POINT FIVE: I AM SANGUINE
N_DAEDRA_SANGUINE85D;AI;;;;;;;;;;;;;x
N_DAEDRA_SANGUINE85O;OK;;;;;;;;;;;;;x

# EVENT RANDOM
N_DAEDRA_SANGUINE9D;I observe a very beautiful woman at the party. I hear myself suggesting to go somewhere else for some more private fun. I feel as if I'm under a spell! It is crazy, but I cannot control myself.;;;;;;;;;;;;;x
N_DAEDRA_SANGUINE9O;Let's have some fun, dear;;;;;;;;;;;;;x

# EVENT RANDOM PART TWO
N_DAEDRA_SANGUINE10D;I am approached by a very handsome man at the party. He suggests a private room in a side wing of the castle... I feel as if I'm under a spell! It is crazy, but I cannot resist at all.;;;;;;;;;;;;;x
N_DAEDRA_SANGUINE10O;Oooh yes!;;;;;;;;;;;;;x


# EVENT ELEVEN
N_DAEDRA_SANGUINE11D;A very drunken Sanguine in the shape of a courtier approaches me at the end of the party and drags me into a quiet corner. 'You're so pretty. But you need to lighten up a bit more,' he hits on me, slurring his speech, 'and have some fun. No need to worry, I'm not Molag Bal.';;;;;;;;;;;;;x
N_DAEDRA_SANGUINE11O1;As long as no one sees us...;;;;;;;;;;;;;x
N_DAEDRA_SANGUINE11O2;Get away from me!;;;;;;;;;;;;;x
N_DAEDRA_SANGUINE11T1;Your realm will react;;;;;;;;;;;;;x


# EVEN TWO (THE LAST ONE)
N_DAEDRA_SANGUINE2D;'That was quite the rousing party, I must say! Well done, mortal, it was worth my time... for a while. And here's a little something for your efforts. Maybe we'll celebrate again some day...' Sanguine tells me while showing me what he has to offer.;;;;;;;;;;;;;x
N_DAEDRA_SANGUINE2O1;I'll take the gold;;;;;;;;;;;;;x
N_DAEDRA_SANGUINE2O2;A rose! How pretty!;;;;;;;;;;;;;x
