meticulous_commander_desc;[Root.GetFirstName] is extremely meticulous in command, going over ever fine detail of their plans and stratagems, never rushing forward.;;;;;;;;;;;;;x
uninspiring_leader;Uninspiring;;;;;;;;;;;;;x
uninspiring_leader_desc;[Root.GetFirstName] is an uninspiring leader, seemingly unable to properly motivate his soldiers.;;;;;;;;;;;;;x
absent_minded;Absent-minded;;;;;;;;;;;;;x
absent_minded_desc;[Root.GetFirstName] is not stupid - often far from it! - but tends to forget things that aren't important to their current activities or interests.;;;;;;;;;;;;;x
adventurer;Adventurer;;;;;;;;;;;;;x
adventurer_desc;[Root.GetFirstName] loves nothing more than packing a bag and setting off to destinations unknown, seeking out rare artifacts in dusty tombs, fighting marauding monsters and otherwise engaging in the life of an adventurer.;;;;;;;;;;;;;x
smuggler;Smuggler;;;;;;;;;;;;;x
smuggler_desc;[Root.GetFirstName] is thrilled by the danger associated with transporting risky contraband wherever [Root.GetSheHe] goes. [Root.GetSheHe] also happens to be very talented at doing so.;;;;;;;;;;;;;x
saboteur;Saboteur;;;;;;;;;;;;;x
saboteur_desc;[Root.GetFirstName] is utterly engrossed in planning and executing the total destruction of buildings, monuments, and prized possessions.;;;;;;;;;;;;;x
engineer;Engineer;;;;;;;;;;;;;x
engineer_desc;[Root.GetFirstName] is intrigued by the mechanics of the world around them and how they can use mathematics and so-called "science" to improve their lives and perhaps those of others. If the Dwemer were still around, [Root.GetSheHe] might feel right at home amongst them.;;;;;;;;;;;;;x
blacksmith;Blacksmith;;;;;;;;;;;;;x
blacksmith_desc;[Root.GetFirstName] embraces the fiery heat of the forge, spending their spare time hammering away on pieces of scrap or fine ores to forge weapons, armours and other items.;;;;;;;;;;;;;x
aggressive_leader;Aggressive Leader: Level 1;;;;;;;;;;;;;x
aggressive_leader_desc;[Root.GetFirstName] does not shy away from battle, and will show no mercy to opponents who attempt to quit the field.;;;;;;;;;;;;;x
aggressive_leader_2;Aggressive Leader: Level 2;;;;;;;;;;;;;x
aggressive_leader_2_desc;[Root.GetFirstName] does not shy away from battle, and will show no mercy to opponents who attempt to quit the field.;;;;;;;;;;;;;x
aggressive_leader_3;Aggressive Leader: Level 3;;;;;;;;;;;;;x
aggressive_leader_3_desc;[Root.GetFirstName] does not shy away from battle, and will show no mercy to opponents who attempt to quit the field.;;;;;;;;;;;;;x
agile;Agile;;;;;;;;;;;;;x
agile_desc;[Root.GetFirstName] is nimbler and quicker than most.;;;;;;;;;;;;;x
ambitious;Ambitious;;;;;;;;;;;;;x
ambitious_desc;Ambitious characters work harder, making them better at everything. However, their drive to reach the top means that they tend to make poor vassals...;;;;;;;;;;;;;x
arbitrary;Arbitrary;;;;;;;;;;;;;x
arbitrary_desc;[Root.GetFirstName] could not care less about justice - a character flaw that is not appreciated by vassals and courtiers.;;;;;;;;;;;;;x
architect;Architect;;;;;;;;;;;;;x
architect_desc;The creation of buildings, siege engines and other constructs are a private passion of this individual.;;;;;;;;;;;;;x
assassin_0;Fumbling Assassin;;;;;;;;;;;;;x
assassin_0_desc;[Root.GetFirstName] is apparently an Assassin, though from the looks of it they'd have trouble assassinating a scamp.;;;;;;;;;;;;;x
bad_priest_christian;Wicked Priest;Mauvais prêtre;Der gottlose Priester;;Sacerdote malvado;;;;;;;;;x
bad_priest_christian_desc;The personality and habits of this priest are very inappropriate for their position. What's worse, they have been unable to hide them from public view.;La personnalité et les mœurs de ce prêtre sont très inappropriées pour un homme de sa fonction. Pire encore, il est incapable de faire cela discrètement.;Die Persönlichkeit und Gewohnheiten des Priesters sind äußerst unpassend für seinen Stand. Auch vermag er es keineswegs, seine schlechten Eigenschaften vor der Allgemeinheit zu verbergen.;;La personalidad y hábitos de este sacerdote son muy inapropiados para esta posición. Y lo peor es que no es capaz de esconderlos en público.;;;;;;;;;x
bad_priest_muslim;Wicked Priest;Mauvais calife;Der gottlose Kalif;;Califa malvado;;;;;;;;;x
bad_priest_muslim_desc;This priest's personality and habits are very inappropriate for their position. And what's worse, they have been unable to hide them from public view.;La personnalité et les mœurs de ce calife sont très inappropriées pour un homme de sa fonction. Pire encore, il est incapable de faire cela discrètement.;Die Persönlichkeit und Gewohnheiten des Kalifen sind äußerst unpassend für seine Position. Auch vermag er es keineswegs, seine schlechten Eigenschaften vor der Allgemeinheit zu verbergen.;;La personalidad y hábitos de este califa son muy inapropiados para esta posición. Y lo peor es que no es capaz de esconderlos en público.;;;;;;;;;x
bad_priest_norse;Unworthy Priest;Prêtre indigne;Der unwürdige Priester;;Sacerdote indigno;;;;;;;;;x
bad_priest_norse_desc;The personality and habits of this priest are very inappropriate for their position. And what's worse, they have been unable to hide them from public view.;La personnalité et les mœurs de ce prêtre sont très inappropriées pour un homme de sa fonction. Pire encore, il est incapable de faire cela discrètement.;Die Persönlichkeit und Gewohnheiten des Priesters sind äußerst unpassend für seinen Stand. Auch vermag er es keineswegs, seine schlechten Eigenschaften vor der Allgemeinheit zu verbergen.;;La personalidad y hábitos de este sacerdote son muy inapropiados para esta posición. Y lo peor es que no es capaz de esconderlos en público.;;;;;;;;;x
bad_priest_tengri;Unworthy Priest;Prêtre indigne;Der unwürdige Priester;;Sacerdote indigno;;;;;;;;;x
bad_priest_tengri_desc;The personality and habits of this priest are very inappropriate for their position. And what's worse, they have been unable to hide them from public view.;La personnalité et les mœurs de ce prêtre sont très inappropriées pour un homme de sa fonction. Pire encore, il est incapable de faire cela discrètement.;Die Persönlichkeit und Gewohnheiten des Priesters sind äußerst unpassend für seinen Stand. Auch vermag er es keineswegs, seine schlechten Eigenschaften vor der Allgemeinheit zu verbergen.;;La personalidad y hábitos de este sacerdote son muy inapropiados para esta posición. Y lo peor es que no es capaz de esconderlos en público.;;;;;;;;;x
bad_priest_zoroastrian;Immoral Priest;Prêtre immoral;Der unmoralische Priester;;Sacerdote inmoral;;;;;;;;;x
bad_priest_zoroastrian_desc;The personality and habits of this priest are very inappropriate for their position. And what's worse, they have been unable to hide them from public view.;La personnalité et les mœurs de ce prêtre sont très inappropriées pour un homme de sa fonction. Pire encore, il est incapable de faire cela discrètement.;Die Persönlichkeit und Gewohnheiten des Priesters sind äußerst unpassend für seinen Stand. Auch vermag er es keineswegs, seine schlechten Eigenschaften vor der Allgemeinheit zu verbergen.;;La personalidad y hábitos de este sacerdote son muy inapropiados para esta posición. Y lo peor es que no es capaz de esconderlos en público.;;;;;;;;;x
bad_priest_aztec;Unworthy Priest;Prêtre indigne;Der unwürdige Priester;;Sacerdote indigno;;;;;;;;;x
bad_priest_aztec_desc;The personality and habits of this priest are very inappropriate for their position. And what's worse, they have been unable to hide them from public view.;La personnalité et les mœurs de ce prêtre sont très inappropriées pour un homme de sa fonction. Pire encore, il est incapable de faire cela discrètement.;Die Persönlichkeit und Gewohnheiten des Priesters sind äußerst unpassend für seinen Stand. Auch vermag er es keineswegs, seine schlechten Eigenschaften vor der Allgemeinheit zu verbergen.;;La personalidad y hábitos de este sacerdote son muy inapropiados para esta posición. Y lo peor es que no es capaz de esconderlos en público.;;;;;;;;;x
barbarian_0;Floundering Barbarian;;;;;;;;;;;;;x
barbarian_0_desc;[Root.GetFirstName] is a Barbarian in habits only.;;;;;;;;;;;;;x
bard_0;Talentless Bard;;;;;;;;;;;;;x
bard_0_desc;There once was a bard from...bardton...who had a very big...bard...;;;;;;;;;;;;;x
battlemage_0;Blundering Battlemage;;;;;;;;;;;;;x
battlemage_0_desc;[Root.GetFirstName] has attempted to train as Battlemage, but they are little more than a poor imitation of the true mystic warriors.;;;;;;;;;;;;;x
bisexual;Bisexual;;;;;;;;;;;;;x
bisexual_desc;For [Root.GetFirstName], gender is no barrier to their affections.;;;;;;;;;;;;;x
blight;Blight;;;;;;;;;;;;;x
blight_desc;[Root.GetFirstName] is being slowly mutated, their organs twisting and wrenching inside their body.;;;;;;;;;;;;;x
blind;Blind;;;;;;;;;;;;;x
blinded_desc;[Root.GetFirstName] has had both eyes put out.;;;;;;;;;;;;;x
blind_desc;[Root.GetFirstName] was either born without sight or lost it through some unfortunate accident.;;;;;;;;;;;;;x
blood_lung;Blood Lung;;;;;;;;;;;;;x
blood_lung_desc;[Root.GetFirstName] is afflicted with a serious disease of the lungs, coughing up blood and black tar.;;;;;;;;;;;;;x
brave;Brave;;;;;;;;;;;;;x
brave_desc;[Root.GetFirstName] never shies from personal danger, enjoying the respect of vassals but the envy of cravens.;;;;;;;;;;;;;x
briarheart;Briarheart;;;;;;;;;;;;;x
briarheart_desc;Heart of thorn...bones of the wild...in life, Forsworn...rise from death, Blood of our Blood.;;;;;;;;;;;;;x
cannibal_trait_desc;[Root.GetFirstName] likes to eat the flesh of sapient beings.;Ce personnage cherche à servir de l'homme.;Dieser Charakter möchte Menschenfleisch servieren;;Este personaje busca servir hombre.;;;;;;;;;x
cartographer;Cartographer;;;;;;;;;;;;;x
cartographer_desc;A cartographer is a type of artist who creates intricate drawings and paintings of the lands and realms about them, both fictional and otherwise.;;;;;;;;;;;;;x
charitable;Charitable;;;;;;;;;;;;;x
chicken_loc;Chicken;;;;;;;;;;;;;x
craven_loc;Craven;;;;;;;;;;;;;x
craven_loc_desc;[Root.GetFirstName] is a craven and a coward.;;;;;;;;;;;;;x
chicken_loc_desc;[Root.GetFirstName] is a big chicken!;;;;;;;;;;;;;x
charitable_desc;[Root.GetFirstName] is famously charitable. Charity will please the priests and is a most chivalrous trait.;;;;;;;;;;;;;x
chaste;Chaste;;;;;;;;;;;;;x
chaste_desc;[Root.GetFirstName] has taken an oath of chastity. Chaste characters are admired for their virtue and are unlikely to have extramarital affairs.;;;;;;;;;;;;;x
chills;Chills;;;;;;;;;;;;;x
chills_desc;Chills is an extremely dangerous disease affecting the victim's mind and coordination. Symptoms include clumsiness and mental confusion.;;;;;;;;;;;;;x
clone;Clone;;;;;;;;;;;;;x
clone_desc;[Root.GetFirstName] is a sterile clone created by a powerful mage.;;;;;;;;;;;;;x
clubfooted;Clubfooted;;;;;;;;;;;;;x
clubfooted_desc;[Root.GetFirstName] was born with a clubfoot - an unattractive disability.;;;;;;;;;;;;;x
content;Content;;;;;;;;;;;;;x
content_desc;Content characters are satisfied with their lot in life. They make loyal vassals but are unsuited to intrigue.;;;;;;;;;;;;;x
craven;[Root.GetCraven];;;;;;;;;;;;;x
craven_desc;[Root.GetCravenDesc];;;;;;;;;;;;;x
cruel;Cruel;;;;;;;;;;;;;x
cruel_desc;[Root.GetFirstName] is an evil sadist, taking pleasure in the suffering of others.;;;;;;;;;;;;;x
cynical;Cynical;;;;;;;;;;;;;x
cynical_desc;[Root.GetFirstName] is a cynical unbeliever, disliked by the clergy but good at intrigue.;;;;;;;;;;;;;x
dark_brotherhood;Dark Brotherhood;;;;;;;;;;;;;x
dark_brotherhood_desc;The Dark Brotherhood is a guild of assassins who are willing to assassinate virtually anyone as long as the contractor pays enough for their service. They are a perverted offshoot of the legal assassins guild, the Morag Tong.;;;;;;;;;;;;;x
dawnguard;Dawnguard;;;;;;;;;;;;;x
dawnguard_desc;The Dawnguard are known as a group of vampire hunters based out of Fort Dawnguard in the Rift. In the Second Era, the Jarl of Riften formed the Dawnguard and had Fort Dawnguard built in order to house and monitor his son, who had contracted vampirism. The group expanded upon this mandate and became vampire hunters who traversed all of Skyrim to ferret out their enemy.;;;;;;;;;;;;;x
deaf;Deaf;;;;;;;;;;;;;x
deaf_desc;[Root.GetFirstName] is deaf, either because of some traumatic injury or illness, or they were simply born as such.;;;;;;;;;;;;;x
deceitful;Deceitful;;;;;;;;;;;;;x
deceitful_desc;[Root.GetFirstName] has a manipulative and dishonest nature - an excellent trait for spymasters... as long as they remain loyal.;;;;;;;;;;;;;x
depressed;Depressed;;;;;;;;;;;;;x
depressed_desc;Life has lost its lustre to [Root.GetFirstName].;;;;;;;;;;;;;x
diligent;Diligent;;;;;;;;;;;;;x
diligent_desc;[Root.GetDiligentDesc];;;;;;;;;;;;;x
dishonourable;Dishonourable;;;;;;;;;;;;;x
dishonourable_desc;[Root.GetFirstName] has a particularly dishonourable disposition, and is known to be untrustworthy and unreliable.;;;;;;;;;;;;;x
disloyal;Disloyal;;;;;;;;;;;;;x
disloyal_desc;This individual is disloyal.;;;;;;;;;;;;;x
dragonborn;Dragonborn;;;;;;;;;;;;;x
dragonborn_desc;[Root.GetFirstName] is born with the blood and soul of a Dragon. Dragonborns are known to be favoured by the Gods.;;;;;;;;;;;;;x
dragonborn_descendant;Dragonblood;;;;;;;;;;;;;x
dragonborn_descendant_desc;[Root.GetFirstName] is descended from a Dragonborn although their descent is so dillute as to be almost irrelevant. Still, some small measure of their ancestor's power flows through their veins and could perhaps be awoken with the right encouragement.;;;;;;;;;;;;;x
dragonborn_g_1;Dragonblood;;;;;;;;;;;;;x
dragonborn_g_1_desc;[Root.GetFirstName] is descended from a Dragonborn, and as such is believed to have some measure of dragonblood flowing through their veins granting them a small element of their ancestor's power.;;;;;;;;;;;;;x
dragonborn_g_2;Dragonblood;;;;;;;;;;;;;x
dragonborn_g_2_desc;[Root.GetFirstName] is descended from a Dragonborn, and as such is believed to have some measure of dragonblood flowing through their veins granting them a small element of their ancestor's power.;;;;;;;;;;;;;x
dragonborn_g_3;Dragonblood;;;;;;;;;;;;;x
dragonborn_g_3_desc;[Root.GetFirstName] is descended from a Dragonborn, and as such is believed to have some measure of dragonblood flowing through their veins granting them a small element of their ancestor's power.;;;;;;;;;;;;;x
dragonborn_g_4;Dragonblood;;;;;;;;;;;;;x
dragonborn_g_4_desc;[Root.GetFirstName] is descended from a Dragonborn, and as such is believed to have some measure of dragonblood flowing through their veins granting them a small element of their ancestor's power.;;;;;;;;;;;;;x
dragonborn_g_5;Dragonblood;;;;;;;;;;;;;x
dragonborn_g_5_desc;[Root.GetFirstName] is descended from a Dragonborn, and as such is believed to have some measure of dragonblood flowing through their veins granting them a small element of their ancestor's power.;;;;;;;;;;;;;x
drunkard;Drunkard;;;;;;;;;;;;;x
drunkard_desc;[Root.GetFirstName] is a drunken sot.;;;;;;;;;;;;;x
duelist;Duellist;Duelliste;Duellant;;Duelista;;;;;;;;;x
duelist_desc;[Root.GetFirstName] is a masterful fencer and duellist - a dangerous lifestyle to be sure.;Ce personnage maîtrise parfaitement l’épée et le duel, un style de vie résolument dangereux.;Dieser Charakter ist ein meisterhafter Fechter und Duellant - er führt ein wahrlich gefährliches Leben.;;Este personaje es un maestro de esgrima y duelista, sin duda, un estilo de vida arriesgado.;;;;;;;;;x
dwarf;Dwarf;;;;;;;;;;;;;x
dwarf_desc;This unfortunate character was born a dwarf.;;;;;;;;;;;;;x
dwemer;Dwemer;;;;;;;;;;;;;x
dwemer_desc;The people of the deep are a fabled "Lost Race" of Mer from Dwemereth, which mostly consisted of modern-day Morrowind, where they are believed to have been the most prolific, though they also had a strong presence in Hammerfell, High Rock, and Skyrim. The presentation of the Dwemer in fictitious but popular novels like the Ancient Tales of the Dwemer has also lodged an inaccurate impression of them in the popular consciousness, painting them as familiar, comfortable characters very similar to humans. In reality, they are better described as having been fearsome, unfathomable, and even cruel, though also careful, intelligent, and industrious.;;;;;;;;;;;;;x
envious;Envious;;;;;;;;;;;;;x
envious_desc;[Root.GetFirstName] is envious. His intrigue is naturally boosted by envious emotions.;;;;;;;;;;;;;x
excommunicated;Excommunicated;;;;;;;;;;;;;x
excommunicated_desc;[Root.GetFirstName] has been excommunicated - excluded from their religion - a terrible stain on honour and respectability.;;;;;;;;;;;;;x
exslave;Former Slave;;;;;;;;;;;;;x
exslave_desc;Once bound in chains, this person has since gained their freedom. Despite this, the stigma of being a slave still hangs over them.;;;;;;;;;;;;;x
extreme_terrain_leader;Extreme Terrain Leader;;;;;;;;;;;;;x
extreme_terrain_leader_desc;[Root.GetFirstName] has studied tactics and strategies concerning warfare in the most extreme of environments, such as wastelands or frozen arctic tundras.;;;;;;;;;;;;;x
fair;Fair;;;;;;;;;;;;;x
fair_desc;[Root.GetFirstName] has a most pleasing physique, most attractive to the opposite sex.;;;;;;;;;;;;;x
fashionable;Fashionable;;;;;;;;;;;;;x
fashionable_desc;[Root.GetFirstName] always makes sure that they look good. However, their obsession with their appearance affects the treasury in a bad way.;;;;;;;;;;;;;x
fighters_guild;Fighters Guild;;;;;;;;;;;;;x
fighters_guild_desc;The Fighters Guild is a brotherhood of warriors. We provide a service to Tamriel, lending steel and shield to those who need our help. Whether that means ridding a town of an invading menace or protecting a helpless mage, we'll take the contract.;;;;;;;;;;;;;x
fortitude;Hardy;;;;;;;;;;;;;x
fortitude_desc;[Root.GetFirstName] has a hardy constitution, though they may fall ill they often experience a quick recovery and suffer much less than others.;;;;;;;;;;;;;x
generous;Generous;;;;;;;;;;;;;x
generous_desc;[Root.GetFirstName] is a generous individual, not afraid of sharing his wealth or knowledge with his family and friends.;;;;;;;;;;;;;x
genius;Genius;;;;;;;;;;;;;x
genius_desc;[Root.GetFirstName] is blessed with a towering intellect.;;;;;;;;;;;;;x
gladiator;Gladiator;;;;;;;;;;;;;x
gladiator_desc;[Root.GetFirstName] has taken up the intense lifestyle of a Gladiator. Physical training and martial combat have become almost daily activities for [Root.GetFirstName] all in preparation for the Arena.;;;;;;;;;;;;;x
gluttonous;Gluttonous;;;;;;;;;;;;;x
gluttonous_desc;An insatiable hunger for all things tasty, the glutton often gorges on wide and varied foods. Due to their...extensive diet, a glutton is generally healthier than other individuals in this primitive world, consuming more than their fair share of nutrients. Gluttons are generally viewed unfavourably by the opposite sex.;;;;;;;;;;;;;x
greedy;Greedy;;;;;;;;;;;;;x
greedy_desc;The character is infamously greedy. Greed, while not respected, does help squeeze out some extra tax income.;;;;;;;;;;;;;x
gregarious;Gregarious;;;;;;;;;;;;;x
gregarious_desc;[Root.GetFirstName] is gregarious and socially competent.;;;;;;;;;;;;;x
greybeard;Greybeard;;;;;;;;;;;;;x
greybeard_desc;[Root.GetFirstName] belongs to an order of philosopher monks who are masters of the Way of the Voice, and live in silent isolation atop Skyrim’s largest mountain.;;;;;;;;;;;;;x
heavy_infantry_leader;Heavy Infantry Leader;;;;;;;;;;;;;x
heavy_infantry_leader_desc;[Root.GetFirstName] is skilled at leading heavily armoured infantry into battle.;;;;;;;;;;;;;x
homosexual;Homosexual;;;;;;;;;;;;;x
homosexual_desc;[Root.GetFirstName] is a bit queer...;;;;;;;;;;;;;x
honest;Honest;;;;;;;;;;;;;x
honest_desc;Lies do not come easily to [Root.GetFirstName], who values truth above all else. It is not a good trait for spymasters and plotters, but is respected among diplomats.;;;;;;;;;;;;;x
honourable;Honourable;;;;;;;;;;;;;x
honourable_desc;[Root.GetFirstName] has a particularly honourable disposition, and is known as a trust worthy and reliable individual.;;;;;;;;;;;;;x
houseless_dunmer;Houseless Dunmer;;;;;;;;;;;;;x
houseless_dunmer_desc;This Dunmer has refused to take part in House politics.;;;;;;;;;;;;;x
house_dres;House Dres;;;;;;;;;;;;;x
house_dres_desc;This person is a member of Great House Dres.;;;;;;;;;;;;;x
house_sadras;House Sadras;;;;;;;;;;;;;x
house_sadras_desc;This person is a member of Great House Sadras.;;;;;;;;;;;;;x
house_hlaalu;House Hlaalu;;;;;;;;;;;;;x
house_hlaalu_desc;This person is a member of Great House Hlaalu.;;;;;;;;;;;;;x
house_indoril;House Indoril;;;;;;;;;;;;;x
house_indoril_desc;This person is a member of Great House Indoril.;;;;;;;;;;;;;x
house_redoran;House Redoran;;;;;;;;;;;;;x
house_redoran_desc;This person is a member of Great House Redoran.;;;;;;;;;;;;;x
house_telvanni;House Telvanni;;;;;;;;;;;;;x
house_telvanni_desc;This person is a member of Great House Telvanni.;;;;;;;;;;;;;x
house_dagoth;House Dagoth;;;;;;;;;;;;;x
house_dagoth_desc;This person is a member of Great House Dagoth.;;;;;;;;;;;;;x
house_sul;House Sul;;;;;;;;;;;;;x
house_sul_desc;This person is a member of Great House Sul.;;;;;;;;;;;;;x
house_veloth;House Veloth;;;;;;;;;;;;;x
house_veloth_desc;This person is a member of Great House Veloth.;;;;;;;;;;;;;x
humble;Humble;;;;;;;;;;;;;x
humble_desc;Humble characters are pious and self-effacing.;;;;;;;;;;;;;x
hunchback;Hunchback;;;;;;;;;;;;;x
hunchback_desc;[Root.GetFirstName] is cursed with a humpback, which is despised by vassals and ugly in the eyes of the opposite sex.;;;;;;;;;;;;;x
ill;Ill;;;;;;;;;;;;;x
ill_desc;Illness plagues [Root.GetFirstName]. It could be serious... or just a nasty cold.;;;;;;;;;;;;;x
imbecile;Imbecile;;;;;;;;;;;;;x
imbecile_desc;[Root.GetFirstName] is a drooling imbecile.;;;;;;;;;;;;;x
immortal;Immortal;;;;;;;;;;;;;x
immortal_desc;[Root.GetFirstName] is so powerful that they may outlive the gods themselves.;;;;;;;;;;;;;x
colovian_desc;Cyrodiil's iron hand: firm, unwavering, and ever-vigilant. The Colovians are descended from Cyro-Nords, a mixing of Nordic conquerors with local Nedic peoples and maintain a heavy amount of their ancestors militaristic streak. With an often highly regimented society, the Colovians are more given to military and leadership than other races, at least they like to think so.;;;;;;;;;;;;;x
impure_altmer;Impure;;;;;;;;;;;;;x
impure_altmer_desc;[Root.GetImpureDesc];;;;;;;;;;;;;x
inbred;Inbred;;;;;;;;;;;;;x
inbred_desc;This poor character suffers from the effects of inbreeding, leading to disfigurement, mental retardation and probable sterility.;;;;;;;;;;;;;x
incapable;Incapable;;;;;;;;;;;;;x
incapable_desc;Due to advanced age, head injury or other mental disabilities, [Root.GetFirstName] is not fit for any kind of work. Incapable rulers must employ a regent.;;;;;;;;;;;;;x
industrious;Industrious;;;;;;;;;;;;;x
industrious_desc;[Root.GetFirstName] has an obsession for building the greatest wonders Tamriel has ever seen. [Root.GetFirstName] will manage building projects well, but have less time on their hands for other things.;;;;;;;;;;;;;x
infected_injury;Infected Injury;;;;;;;;;;;;;x
infected_injury_death;of an infected wound;;;;;;;;;;;;;x
infected_injury_desc;[Root.GetFirstName] is suffering from a putrid rotting of an injury left untreated. If they don't visit a chirurgeon or the Court Priest soon they could lose a limb, or their life.;;;;;;;;;;;;;x
infertile;Infertile;;;;;;;;;;;;;x
infertile_desc;Through some happenstance of birth or accident [Root.GetFirstName] is completely barren, unable to produce children with their spouse or another.;;;;;;;;;;;;;x
infertile_oldage;Infertile (Old Age);;;;;;;;;;;;;x
infertile_oldage_desc;[Root.GetFirstName]'s age greatly reduces her chances of successfully bearing children.;;;;;;;;;;;;;x
infirm;Infirm;;;;;;;;;;;;;x
infirm_desc;[Root.GetFirstName] is infirm and often bedridden, severely hampering their abilities.;;;;;;;;;;;;;x
inspiring_leader;Inspiring Leader;;;;;;;;;;;;;x
inspiring_leader_desc;[Root.GetFirstName] has a way of reaching directly into the hearts and minds of the soldiers on the battlefield, and not just with a sword.;;;;;;;;;;;;;x
islander_desc;[Root.GetFirstName] is an Islander, an typical inhabitant of the Islands between Tamriel and Akavir. The Islanders are skilled in commerce and plotting, but are quite isolated of the rest of civilization.;;;;;;;;;;;;;x
jouster;Jouster;;;;;;;;;;;;;x
jouster_desc;This person is a master of the joust.;;;;;;;;;;;;;x
jungle_terrain_leader;Jungle Terrain Leader;;;;;;;;;;;;;x
jungle_terrain_leader_desc;[Root.GetFirstName] has studied tactics and strategies concerning warfare in dense, claustrophobic jungles.;;;;;;;;;;;;;x
just;Just;;;;;;;;;;;;;x
just_desc;The character has a well developed sense of justice - a trait much respected by vassals and courtiers.;;;;;;;;;;;;;x
kind;Kind;;;;;;;;;;;;;x
kind_desc;[Root.GetFirstName] is kind and full of empathy. Kindness is popular with vassals, but makes for a poor choice for handling unpleasant decisions.;;;;;;;;;;;;;x
kinslayer;Kinslayer;Assassin;Sippenmörder;;Parricida;;;;;;;;;x
kinslayer_desc;[Root.GetFirstName] is known to have slain a close relative - an unforgivable crime in the eyes of gods and mortals alike.;;;;;;;;;;;;;x
knight_0;Wayward Knight;;;;;;;;;;;;;x
knight_0_desc;[Root.GetFirstName] is a Knight, albeit one with their own moral compass and lacking in refinement.;;;;;;;;;;;;;x
known_vampire_descendant;Known Vampire Descendant;;;;;;;;;;;;;x
known_vampire_descendant_desc;[Root.GetFirstName] has an ancestor who is or was a vampire. This can, depending on their upbringing, be the source of great shame or pride.;;;;;;;;;;;;;x
legit_bastard;Legitimized;;;;;;;;;;;;;x
legit_bastard_desc;[Root.GetFirstName] was previously illegitimate but has been since legitimized. Legitimized individuals can inherit, though the stain of being illegitimate can never be entirely cleansed.;;;;;;;;;;;;;x
lich;Lich;;;;;;;;;;;;;x
lich_desc;A Lich is a powerful undead sorcerer, an individual who walks the line between life and death granting them a form of immortality while still retaining their prior memories, abilities and for the most part personality. They are however almost universally evil, and even when not, they are still despised by all the living for what they represent, a perversion of the natural order.;;;;;;;;;;;;;x
lisp;Lisp;;;;;;;;;;;;;x
lisp_desc;The lisp of [Root.GetFirstName] hurts credibility and is the source of much merriment.;;;;;;;;;;;;;x
loyal;Loyal;;;;;;;;;;;;;x
loyal_desc;This individual is loyal.;;;;;;;;;;;;;x
lunatic;Lunatic;;;;;;;;;;;;;x
lunatic_desc;The mind of [Root.GetFirstName] is utterly broken leaving them raving one moment, catatonic the next.;;;;;;;;;;;;;x
lustful;Lustful;;;;;;;;;;;;;x
lustful_desc;Lust inflames [Root.GetFirstName]. These carnal desires are not appreciated by priests, and might also cause problems out of the marital bed...;;;;;;;;;;;;;x
lycanthropy;Lycanthropy;;;;;;;;;;;;;x
lycanthropy_desc;[Root.GetFirstName] is cursed, or blessed depending on your point of view, with Lycanthropy.;;;;;;;;;;;;;x
lycan;Lycanthrope;;;;;;;;;;;;;x
