book_remanada_desc;Remanada is the mythological retelling of the rise of Reman - the hero who defeated the Akaviri invasion of Tamriel established the Cyrodilic Empire - and the chaos that ensued following the collapse of his dynasty.;;;;;;;;;;;;;x
book_spirit_of_nirn;Spirit of Nirn;;;;;;;;;;;;;x
book_spirit_of_nirn_desc;This short text explains the religious importance of Lorkhan and the fundamental disagreements resulting from his involvement in the creation of the mortal plane. In addition, the book explores competing hypotheses as to the purpose of Nirn itself.;;;;;;;;;;;;;x
book_song_of_askelde_men;Song of the Askelde Men;;;;;;;;;;;;;x
book_song_of_askelde_men_desc;A traditional Nordic poem, Song of the Askelde Men tells the story of a wistful ghost's attempt at vengeance against the men responsible for its death - through the ghost's own perspective. Although a work of fiction, it almost certainly provides valuable insight into Nordic funerary rites and beliefs about the dead.;;;;;;;;;;;;;x
book_withershins;Withershins;;;;;;;;;;;;;x
book_withershins_desc;This tale by Yaqut Tawashi features a distressed Argonian tailor by the name of Zaki, who is positive that all of his conversations flow in alphabetical order. He consults a peculiar healer who, with a zoetrope and some magickal incantations, cures the bizarre ailment - with the added side effect of speaking words in reverse order and causing Zaki to walk backwards.;;;;;;;;;;;;;x
badger;Colovian Badger;;;;;;;;;;;;;x
badger_desc;This ill-tempered creature is more than a handful to take care of, but is ferocious and quite a menace to anyone who dares threaten its owner.;;;;;;;;;;;;;x
blackhands_dagger;Black Hands Dagger;;;;;;;;;;;;;x
blackhands_dagger_desc;The Black Hands Dagger is a minor artifact favoured by assassins.;;;;;;;;;;;;;x
black_star;Black Star;;;;;;;;;;;;;x
black_star_desc;The Black Star is a corrupted form of Azura's Star capable of containing the souls of sentient beings such as Man and Mer.;;;;;;;;;;;;;x
head_crown_jagged;Jagged Crown;;;;;;;;;;;;;x
head_crown_jagged_desc;The Jagged Crown is a unique helm and ancient relic that has served as a symbol of leadership and power for kings and queens of Skyrim since the First Era.;;;;;;;;;;;;;x
blade_of_woe;Blade of Woe;;;;;;;;;;;;;x
blade_of_woe_desc;The Blade of Woe is an old assassin's blade with a feared reputation, most often found in the hands of a favoured member of the Dark Brotherhood.;;;;;;;;;;;;;x
bodyguard;Bodyguard (Familiar);;;;;;;;;;;;;x
bodyguard_desc;A heavy set, intimidating and often heavily armed individual can always be found in the presence of [Root.GetFirstName], rarely more than a few feet away.;;;;;;;;;;;;;x
boots_of_silence;Boots of Silence;;;;;;;;;;;;;x
boots_of_silence_desc;These enchanted boots are a highly sought after prize for any thief or shady character.;;;;;;;;;;;;;x
bow_shadows;Bow of Shadows;;;;;;;;;;;;;x
bow_shadows_desc;Legend has it that the Bow of Shadows was forged by the Daedra Nocturnal. The legendary ranger, Raerlas Ghile, was granted the Bow for a secret mission that failed, and the Bow was lost. Raerlas did not go down without a hearty fight and is said to have, with the aid of the Bow, taken scores of his foes with him.;;;;;;;;;;;;;x
pet_cat;Cat;;;;;;;;;;;;;x
pet_cat_desc;A cat has deigned to grant this individual its company, for which said individual is likely very excited.;;;;;;;;;;;;;x
weapon_chrysamere;Chrysamere;;;;;;;;;;;;;x
weapon_chrysamere_desc;Chrysamere, the Paladin's Blade and Sword of Heroes, is an ancient claymore with offensive capabilities only surpassed by its defences.;;;;;;;;;;;;;x
weapon_clutterbane;Clutterbane;;;;;;;;;;;;;x
weapon_clutterbane_desc;Everything Must Go!;;;;;;;;;;;;;x
conjuration_staff;Staff of Conjuration;;;;;;;;;;;;;x
conjuration_staff_desc;A rare, hard to obtain Staff imbued with the powers of Conjuration.;;;;;;;;;;;;;x
crown_argonia;The Marsh Crown;;;;;;;;;;;;;x
crown_argonia_desc;The Marsh Crown is the symbol of power for the Kingdom of Argonia, or Black Marsh.;;;;;;;;;;;;;x
crown_lilmoth;Crown of Lilmoth;;;;;;;;;;;;;x
crown_lilmoth_desc;The traditional symbol of power for the Kingdom of Lilmoth;;;;;;;;;;;;;x
crown_skyrim;Helm of the High King (Crown);;;;;;;;;;;;;x
crown_skyrim_desc;The Helm of the High King is said to have been worn by Ysgramor himself during his battles and the original formation of Skyrim. It has long since served as the Crown of the King, and is an important symbol of office.;;;;;;;;;;;;;x
crown_soulrest;Crown of Souls (Crown);;;;;;;;;;;;;x
crown_soulrest_desc;The Crown of Restful Souls is the traditional symbol of power for the Kingdom of Soulrest.;;;;;;;;;;;;;x
crown_stormhold;Crown of Storms (Crown);;;;;;;;;;;;;x
crown_stormhold_adj;The Crown of Storms is the traditional symbol of power for the Kingdom of Soulrest.;;;;;;;;;;;;;x
crown_thorn;Crown of Thorns (Crown);;;;;;;;;;;;;x
crown_thorn_desc;The Crown of Thorns is the traditional symbol of power for the Kingdom of Thorn.;;;;;;;;;;;;;x
crown_valenwood;Crown of Valenwood (Crown);;;;;;;;;;;;;x
crown_valenwood_desc;This is the Crown of Valenwood, the symbol of the wood-King and his authority.;;;;;;;;;;;;;x
weapon_daedric_crescent;Daedric Crescent;;;;;;;;;;;;;x
weapon_daedric_crescent_desc;Probably the most rare and even outlawed item of all the great prizes is the Daedric Crescent Blade. The Blade was used by Mehrunes Dagon's Daedric forces in the capture of the Imperial Battlespire.;;;;;;;;;;;;;x
weapon_dawnbreaker;Dawnbreaker;;;;;;;;;;;;;x
weapon_dawnbreaker_desc;Dawnbreaker is a powerful sword granted by the Daedric Prince Meridia who aid her in ridding the world of the undead, whom she abhors for their lack of living energy.;;;;;;;;;;;;;x
weapon_sword_of_edge;Blade of Edge;;;;;;;;;;;;x
weapon_sword_of_edge_desc;A black and red blade covered in needless spikes. It's so sharp you need protective equipment just to wield it.;;;;;;;;;;;;;x
destruction_staff;Staff of Destruction;;;;;;;;;;;;;x
destruction_staff_desc;A rare, hard to obtain Staff imbued with the powers of Destruction.;;;;;;;;;;;;;x
pet_dog;Hound (Familiar);;;;;;;;;;;;;x
pet_dog_desc;[Root.GetFirstName] has earned the loyalty of a hound, and the beast can never be found far from their side.;;;;;;;;;;;;;x
dragonbone_armor;Dragonbone Armour;;;;;;;;;;;;;x
dragonbone_armor_desc;This suit of armour is one of the greatest artifacts any collector or hero could own, it is constructed of real dragon bone. It is a truly exquisite piece of work and many have sought to possess it.;;;;;;;;;;;;;x
dragonbone_misc;Dragonbones;;;;;;;;;;;;;x
dragonbone_misc_desc;This odd collection of bones apparently once belonged to a Dragon.;;;;;;;;;;;;;x
dragonclaw_ornament;Ornamental Dragonclaw;;;;;;;;;;;;;x
dragonclaw_ornament_desc;An ornamental dragonclaw, a relic of a bygone era in Skyrim's history. Its exact use is unknown.;;;;;;;;;;;;;x
dres_banner;Banner of House Dres;;;;;;;;;;;;;x
dres_banner_desc;This old, dusty Banner was, according to the legends of House Dres, carried by a victorious ancestor during the Four-Score War. It has since taken on symbolic importance within the House itself, and is, or was, present at all official functions and events.;;;;;;;;;;;;;x
dres_lizardskin;Skin of the Lizard-King;;;;;;;;;;;;;x
dres_lizardskin_desc;This dried, fragile skin once adorned the bones of an Argonian Warchief who sought to rally his people against the incursions of the dark-skinned Dunmer. His 'rebellion' ended with a crushing defeat, and the Slavemasters of House Dres made an example of him, removing his skin via magickal, albeit no less painful, means before his assembled Army, now in chains. The Skin has since adorned the walls of House Dres's Family Keep, overlooking the throne of the House Elder.;;;;;;;;;;;;;x
dres_shield;Founder's Shield;;;;;;;;;;;;;x
dres_shield_desc;A simple shield of common Dunmer design. It is said to be the last surviving artifact of the original founder of House Dres and is an important artifact to the House.;;;;;;;;;;;;;x
dres_vinewhip;Harrada Vinewhip;;;;;;;;;;;;;x
dres_vinewhip_desc;A sinister looking, barbed whip fashioned from an enchanted Harrada Root. Some of the original plants 'life' still flows through the whip, waving back and forth like a snake, coiling about its victim's necks. This unique weapon is an artifact originally belonging to House Dres of Morrowind, and was apparently a constant companion of one of the first Dres slave-masters.;;;;;;;;;;;;;x
dwarven_armour;Dwarven Armour;;;;;;;;;;;;;x
dwarven_armour_desc;A Suit of Dwarven Armour, likely recovered deep from within some Dwemer ruins.;;;;;;;;;;;;;x
dwarven_sword;Dwarven Weapon;;;;;;;;;;;;;x
dwarven_sword_desc;An rather basic weapon of Dwarven design, likely recovered from Dwemer ruins.;;;;;;;;;;;;;x
dwemer_puzzle;Dwemer Puzzle Cube;;;;;;;;;;;;;x
dwemer_puzzle_desc;A Dwemer Puzzle Cube, a rather complex invention of the dwarves. No one is quite sure of its true purpose any more, perhaps it was a child's toy, or a key of some kind? Whatever the case, it certainly brightens up any boring afternoon at court.;;;;;;;;;;;;;x
dwemer_schematics;Dwemer Schematics;;;;;;;;;;;;;x
dwemer_schematics_desc;A collection of translated Dwemeri schematics, blueprints, and build plans recovered from an ancient ruin. These texts will provide us with great insight on engineering and construction techniques from the lost Deep Folk.;;;;;;;;;;;;;x
easter_egg_t;Easter Egg;;;;;;;;;;;;;x
easter_egg_t_desc;This is an Easter Egg. It does absolutely nothing.;;;;;;;;;;;;;x
ebonymail;Ebony Mail;;;;;;;;;;;;;x
ebonymail_desc;The Ebony Mail is a Daedric artifact created by the Daedric Prince Boethiah. In appearance it looks like a simple ebony cuirass. It can either be medium or heavy in weight. The artifact grants its wearer resistance to fire and magickal attacks, magickal protection from physical blows, quieter movements and the ability to poison enemies who get too close.;;;;;;;;;;;;;x
ebony_armour;Ebony Armour;;;;;;;;;;;;;x
ebony_armour_desc;A rare suit of Ebony Armour.;;;;;;;;;;;;;x
ebony_battleaxe;Ebony Weapon;;;;;;;;;;;;;x
ebony_battleaxe_desc;A rare, masterwork Ebony Weapon.;;;;;;;;;;;;;x
weapon_ebonyblade;Ebony Blade;;;;;;;;;;;;;x
weapon_ebonyblade_desc;The Ebony Blade, sometimes called the Vampire or the Leech, resembles an ebony katana, and its power is very dark indeed. Every time the Ebony Blade strikes an opponent, part of the damage inflicted flows into the wielder as raw power. The Blade itself may not be any more evil than those who have used it, but at some point in its history, a charm was cast on it so it would not remain with any one individual for long. The wizard who cast this charm sought to save the souls of any too infatuated by the Blade, and perhaps he was right to do so.;;;;;;;;;;;;;x
elder_scroll;Elder Scroll;;;;;;;;;;;;;x
elder_scroll_desc;The eponymous Elder Scrolls are artifacts of unknown origin and quantity, being simultaneously archives of both historic and future events. Those with the gift of prescience or divination are able to read from the Scrolls, but they risk suffering the "price" of doing so.;;;;;;;;;;;;;x
shield_eleidon;Eleidon's Ward;;;;;;;;;;;;;x
shield_eleidon_desc;Eleidon was a holy knight of legend in Breton history. He was a sought after man for his courage and determination to set all wrongs right. In one story, it is said that he rescued a Baron's daughter from sure death at the hands of an evil warlord. For his reward, the Baron spent all of his riches to have an enchanted shield built for Eleidon.;;;;;;;;;;;;;x
elven_armour;Elven Armour;;;;;;;;;;;;;x
elven_armour_desc;A set of rare, gilded Elven Armour. What sets this suit of armour apart from standard Elven Armour isn't its capabilities, but rather the intricate gilding and engravings adorning its surface.;;;;;;;;;;;;;x
elven_bow;Elven Weapon;;;;;;;;;;;;;x
elven_bow_desc;An intricately engraved, masterwork example of Elven craftsmanship.;;;;;;;;;;;;;x
empire_declaration;Declaration of the Empire;;;;;;;;;;;;;x
empire_declaration_desc;This cylinder contains the original document declaring the formation of the Empire of Tamriel, drafted by the Elder Council and signed by the first Emperor themself.;;;;;;;;;;;;;x
fists_of_randagulf;Fists of Randagulf;;;;;;;;;;;;;x
fists_of_randagulf_desc;Randagulf of Clan Begalin goes down in Tamrielic history as one of the mightiest warriors from Skyrim. He was known for his courage and ferocity in battle and was a factor in many battles. He finally met his fate when King Harald conquered Skyrim. King Harald respected this great hero and took Randagulf's gauntlets for his own. After King Harald died, the gauntlets disappeared.;;;;;;;;;;;;;x
glass_armour;Glass Armour;;;;;;;;;;;;;x
glass_armour_desc;A rare suit of Glass Armour, amongst the finest craftswork available in all of Nirn.;;;;;;;;;;;;;x
glass_bow;Glass Bow;;;;;;;;;;;;;x
glass_bow_desc;A rare Glass Bow, amongst the finest craftswork available in all of Nirn.;;;;;;;;;;;;;x
glass_sword;Glass Weapon;;;;;;;;;;;;;x
glass_sword_desc;A rare Glass Weapon, amongst the finest craftswork available in all of Nirn.;;;;;;;;;;;;;x
weapon_goldbrand;Goldbrand;;;;;;;;;;;;;x
weapon_goldbrand_desc;The Goldbrand is an ancient artifact, which takes the form of a golden katana. It was created by the dragons of the North. According to the legends of thieves, it was given to a great knight who was sworn to protect the dragons. It contains the power of the Daedric Prince Boethiah, and burns those that it strikes.;;;;;;;;;;;;;x
goldcoast_sabre;Pirate King's Cutlass;;;;;;;;;;;;;x
goldcoast_sabre_desc;A minor artifact of some ill-repute, this Cutlass apparently belonged to a mythical Pirate King of the Gold Coast who terrorised the entire western coast of Tamriel centuries ago.;;;;;;;;;;;;;x
hasedoki;Staff of Hasedoki;;;;;;;;;;;;;x
hasedoki_desc;Hasedoki was said to have been a very competitive wizard. He wandered the land in search of a wizard who was greater than he. To the best of all knowledge, he never found a wizard was up to the challenge. It is said that he felt so lonely and isolated because so many feared his power, that he bonded his life-force into his very own staff, where his soul remains to this very day.;;;;;;;;;;;;;x
weapon_dagger_haynekh;Fang of Haynekhtnamet;;;;;;;;;;;;;x
weapon_dagger_haynekh_desc;Black Marsh was once known to be inhabited with what the Argonians called the Wamasus. Northern men considered them to be intelligent dragons with lightning for blood. One such mighty beast, Haynekhtnamet, was slain by the Northern men, though it took 7 days and nights, and a score of men. One of the surviving men took a fang home as a trophy. The fang was carved down into a blade and fashioned into a small dagger. The Dagger mysteriously houses some of the beast's magickal properties;;;;;;;;;;;;;x
hellfire_staff;Hellfire Staff;;;;;;;;;;;;;x
hellfire_staff_desc;A powerfully enchanted Staff, the Hellfire Staff is a favourite of battlemages and wizards alike.;;;;;;;;;;;;;x
helm_oreyn;Helm of Oreyn Bearclaw;;;;;;;;;;;;;x
helm_oreyn_desc;The Helm of Oreyn Bearclaw is a prized artifact which once belonged to the legendary eponymous Hunter from Valenwood. The helm itself is an enchanted skull, which is said to improve the wearer's endurance.;;;;;;;;;;;;;x
herders_crook;Herder's Crook;;;;;;;;;;;;;x
herders_crook_desc;It is said this crook was once owned by a Shepard-King and was used to keep not only his flock, but also his tribe in order.;;;;;;;;;;;;;x
hircines_ring;Hircine's Ring;;;;;;;;;;;;;x
hircines_ring_desc;This small, silver ring bears the head of wolf and little other decoration. It is rumoured to be of Hircine's creation, allowing an individual cursed with lycanthropy to control their disease.;;;;;;;;;;;;;x
hlaalu_dagger;Final Point;;;;;;;;;;;;;x
hlaalu_dagger_desc;"When all negotiations have failed, there's also the knife." The Final Point is an ancient enchanted dagger that has been within House Hlaalu for generations, while it now serves as little more than a ceremonial tool, a symbol of the Grandmaster, it is still a potent and dangerous weapon.;;;;;;;;;;;;;x
hlaalu_ledger;Set of Hlaalu Ledgers;;;;;;;;;;;;;x
hlaalu_ledger_desc;This set of overly large business ledgers contains the numerous contracts & agreements signed between members of House Hlaalu and its wide and varied trading partners. While much of the information is ancient and no longer applicable to the current day, the set is revered as a relic of the ancestors and is a symbol of the house.;;;;;;;;;;;;;x
hlaalu_signet;Hlaalu Signet Ring;;;;;;;;;;;;;x
hlaalu_signet_desc;An important symbol of the House Hlaalu, the Signet Ring is how the Grandmaster puts his mark to contracts and forms them into legally binding agreements. It is an important and cherished family heirloom.;;;;;;;;;;;;;x
hlaalu_skull;Ancestor Skull;;;;;;;;;;;;;x
hlaalu_skull_desc;It is so told amongst House Hlaalu that this Skull belonged to an ancient ancestor of the House, and it is revered with almost religious awe within the House.;;;;;;;;;;;;;x
horse;Horse (Familiar);;;;;;;;;;;;;x
horse_desc;A thoroughbred, strong mount perfect for racing or pleasure.;;;;;;;;;;;;;x
weapon_iceblademonarch;Iceblade of the Monarch;;;;;;;;;;;;;x
weapon_iceblademonarch_desc;The Ice Blade of the Monarch is truly one of Tamriel's most prized artifacts. Legend has it that the Evil Archmage Almion Celmo enchanted the claymore of a great warrior with the soul of a Frost Monarch, a stronger form of the more common Frost Atronach.;;;;;;;;;;;;;x
illusion_staff;Staff of Illusion;;;;;;;;;;;;;x
illusion_staff_desc;A rare, hard to obtain Staff imbued with the powers of Illusion.;;;;;;;;;;;;;x
indoril_crown;Crown of Indoril;;;;;;;;;;;;;x
indoril_crown_desc;This ornate, gem-adorned Crown is considered one of the most important symbols of House Indoril, and their royal authority. Although not actually worn by Nerevar himself, the crown is strongly associated with him and his descendents.;;;;;;;;;;;;;x
ring_moonandstar;Moon-and-Star;;;;;;;;;;;;;x
ring_moonandstar_desc;Moon-and-Star is an enchanted ring which once belonging to Lord Indoril Nerevar. The ring lent Nerevar supernatural powers of persuasion and indisputable proof of identity, since any other who tried to wear it would be killed instantly.;;;;;;;;;;;;;x
indoril_shield;Shield of the High King;;;;;;;;;;;;;x
indoril_shield_desc;This seemingly ordinary Shield was apparently looted from the Corpse of a High King of Skyrim during the with Morrowind. It is a relic, or perhaps a more apt term would be a trophy of House Indoril.;;;;;;;;;;;;;x
indoril_sword;Sword of Indoril;;;;;;;;;;;;;x
