nick_the_benign;the Benign;le Bénin;der Gutartig;;El Benigno;;;;;;;;;x
nick_the_leper;the Leper;le Lépreux;der Aussätzige;;El Leproso;;;;;;;;;x
nick_the_prudent;the Prudent;le Prudent;der Umsichtige;;El Prudente;;;;;;;;;x
nick_the_wolf;the Wolf;le Loup;der Wolf;;El Lobo;;;;;;;;;x
nick_the_downcast;the Downcast;le Abattu;der Niedergeschlagene;;El Alicaído;;;;;;;;;x
nick_the_mild;the Mild;le Bénin;der Milde;;El Leve;;;;;;;;;x
nick_the_scholar;the Scholar;le Érudit;der Gelehrte;;El Erudito;;;;;;;;;x
nick_the_theologian;the Theologian;le Théologien;der theologe;;El Teólogo;;;;;;;;;x
nick_the_decadent;the Decadent;le Décadent;der Dekadent;;El Decadente;;;;;;;;;x
nick_the_vain;the Vain;le Vaniteux;der Eitle;;El Vano;;;;;;;;;x
nick_the_stout;the Stout;le Robuste;der Stämmige;;El Corpulento;;;;;;;;;x
nick_the_ugly;the Ugly;le Laid;der Hässliche;;El Feo;;;;;;;;;x
nick_the_short;the Short;le Petite;der Kleingewachsene;;El Corto;;;;;;;;;x
nick_the_planter;the Planter;le Planteur;der Pflanzer;;El Plantador;;;;;;;;;x
nick_the_rash;the Rash;le Imprudent;der Unbesonnene;;El Adjetivo;;;;;;;;;x
nick_the_parricide;the Parricide;le Parricide;der Vatermörder;;El Parricidio;;;;;;;;;x
nick_the_illustrious;the Illustrious;le Illustre;der Berühmt;;El Ilustre;;;;;;;;;x
nick_the_mystic;the Mystic;le Mystique;der Mystiker;;El Místico;;;;;;;;;x
nick_the_bad;the Bad;le Mauvais;der Schlecht;;El Malo;;;;;;;;;x
nick_the_generous;the Generous;le Généreux;der Großzügig;;El Generoso;;;;;;;;;x
nick_the_honorable;the Honourable;le Honorable;der Ehrenhaft;;El Honorable;;;;;;;;;x
nick_the_treacherous;the Treacherous;le Perfide;der Verräterisch;;El Traicionero;;;;;;;;;x
nick_the_weak;the Weak;le Faible;der Schwach;;El Débil;;;;;;;;;x
nick_the_scarred;the Scarred;le Balafré;der Narbig;;El Cicatrizado;;;;;;;;;x
nick_the_shrewd;the Shrewd;le Astucieux;der Schlau;;El Hábil;;;;;;;;;x
nick_the_peaceful;the Peaceful;le Pacifique;der Friedlich;;El Pacífico;;;;;;;;;x
nick_the_ambitious;the Ambitious;le Ambitieux;der Ehrgeizig;;El Ambicioso;;;;;;;;;x
nick_the_truthful;the Truthsayer;le Véridique;der Wahrheitsgemäß;;El Veraz;;;;;;;;;x
nick_the_distrustful;the Doubter;le Méfiant;der Misstrauisch;;El Desconfiado;;;;;;;;;x
nick_the_hotspur;Hotspur;Hotspur;Hotspur;;Hotspur;;;;;;;;;x
nick_the_boar;the Boar;le Verrat;der Wildschwein;;El Verraco;;;;;;;;;x
nick_the_pompous;the Pompous;le Pompeux;der Pompös;;El Pomposo;;;;;;;;;x
nick_the_exile;the Exile;le Exil;der Exil;;El Exilio;;;;;;;;;x
nick_the_infirm;the Infirm;le Infirme;der Gebrechlich;;El Enfermizo;;;;;;;;;x
nick_the_reluctant;the Reluctant;le Réticent;der Widerstrebend;;El Renuente;;;;;;;;;x
nick_the_peculiar;the Peculiar;le Particulier;der Eigenartig;;El Peculiar;;;;;;;;;x
nick_the_dane;the Dane;le Danois;der Däne;;El Danés;;;;;;;;;x
nick_the_saxon;the Saxon;le Saxon;der Sachse;;El Sajón;;;;;;;;;x
nick_the_scot;the Scot;le Écossais;der Schotte;;El Escocés;;;;;;;;;x
nick_the_german;the German;le Allemand;der Deutsch;;El Alemán;;;;;;;;;x
nick_the_rich;the Wealthy;le Riche;der Reich;;El Rico;;;;;;;;;x
nick_the_stammerer;the Stammerer;le Bègue;der Stotterer;;El Tartamudo;;;;;;;;;x
nick_the_brilliant;the Brilliant;le Brillant;der Brillant;;El Brillante;;;;;;;;;x
nick_the_norman;the Norman;le Normand;der Norman;;El Normando;;;;;;;;;x
nick_the_affluent;the Affluent;;;;;;;;;;;;;x
nick_the_gilded;the Gilded;;;;;;;;;;;;;x
nick_the_prosperous;the Prosperous;;;;;;;;;;;;;x
nick_the_moor;the Moor;le Moor;der Moor;;El Moor;;;;;;;;;x
nick_the_apathetic;the Apathetic;l'Apathique;der Apathisch;;El Apático;;;;;;;;;x
nick_the_upright;the Upright;le Droit;der Aufrecht;;El Recto;;;;;;;;;x
nick_the_skjald;the Skjald;le Skjald;der Skjald;;El Skjald;;;;;;;;;x
nick_the_bard;the Bard;le Bard;der Bard;;El Bard;;;;;;;;;x
nick_the_scop;the Scop;le Scop;der Scop;;El Scop;;;;;;;;;x
nick_the_recluse;the Reclusive;le Recluse;der Recluse;;El Recluso;;;;;;;;;x
nick_the_tyrant;the Tyrant;le Tyran;der Tyrann;;El Tirano;;;;;;;;;x
nick_the_nord;the Nord;le Nord;der Nord;;El Nord;;;;;;;;;x
nick_the_finn;the Finn;le Finlandais;der Finne;;El Finlandés;;;;;;;;;x
nick_the_candid;the Candid;le Candide;der Offen;;El Franco;;;;;;;;;x
nick_the_clubfoot;the Clubfoot;le Pied Bot;der Klumpfuß;;El Pie Zambo;;;;;;;;;x
nick_the_suspicious;the Cynic;le Méfiant;der Misstrauisch;;El Desconfiado;;;;;;;;;x
nick_the_eagle;the Eagle;le Aigle;der Adler;;El Águila;;;;;;;;;x
nick_the_seemly;the Seemly;le Convenable;der Schicklich;;El Decoroso;;;;;;;;;x
nick_the_ashik;the Ashik;le Ashik;der Ashik;;El Ashik;;;;;;;;;x
nick_the_minnesinger;the Minnesinger;le Minnesinger;der Minnesänger;;El Minnesinger;;;;;;;;;x
nick_the_wanton;the Wanton;le Gratuit;der Mutwillig;;El Sin Sentido;;;;;;;;;x
nick_the_glorious;the Glorious;le Glorieux;die Glorreiche;;El Glorioso;;;;;;;;;x
nick_the_hungarian;the Hungarian;le Hongroise;die Ungarisch;;El Húngaro;;;;;;;;;x
nick_the_bohemian;the Bohemian;le Bohémien;die Böhmisch;;El Bohemio;;;;;;;;;x
nick_the_sickly;the Sickly;le Maladif;die Kränklich;;El Enfermizo;;;;;;;;;x
nick_the_bloodaxe;Bloodaxe;Bloodaxe;Bloodaxe;;Bloodaxe;;;;;;;;;x
nick_the_russian;the Russian;le Russe;die Russisch;;El Ruso;;;;;;;;;x
nick_the_battler;the Battler;le Battler;die Kämpfer;;El Guerrero;;;;;;;;;x
nick_the_terrible_eyes;the Terrible Eyes;le Yeux Terribles;die Schrecklichen Augen;;El Terribles Ojos;;;;;;;;;x
nick_the_serb;the Serb;le Serbe;die Serbe;;El Serbio;;;;;;;;;x
nick_the_ox;the Bull;le Bœuf;die Ochse;;El Buey;;;;;;;;;x
nick_the_netch;the Netch;;;;;;;;;x
nick_the_powerful;the Powerful;le Puissant;die Kraftvoll;;El Poderoso;;;;;;;;;x
nick_the_turk;the Turk;le Turc;die Türke;;El Turco;;;;;;;;;x
nick_the_pole;the Pole;le Pôle;die Pol;;El Polo;;;;;;;;;x
nick_the_godless;the Godless;le Impie;die Gottlos;;El Sin Dios;;;;;;;;;x
nick_the_stuttering_and_lame;the Stuttering and Lame;le Bégaiement et Boiteux;die Stottern und Lahmen;;El Tartamudez y los Cojos;;;;;;;;;x
nick_the_fanged;the Fanged;le Crocs;die Fanged;;El Colmillos;;;;;;;;;x
nick_the_wrymouth;the Wrymouth;le Wrymouth;die Schiefmund;;El Wrymouth;;;;;;;;;x
nick_the_mongol;the Mongol;le Mongol;die Mongole;;El Mongol;;;;;;;;;x
nick_the_persian;the Persian;le Persian;die Persisch;;El Persa;;;;;;;;;x
nick_the_noisy;the Raucous;le Bruyant;die Laut;;El Ruidoso;;;;;;;;;x
nick_the_duelist;the Fighter;le Duelliste;die Duellant;;El Duelista;;;;;;;;;x
nick_the_trickster;the Trickster;le Trickster;die Trickster;;El Trickster;;;;;;;;;x
nick_the_tempest;the Tempest;le Tempête;die Sturm;;El Tempestad;;;;;;;;;x
nick_the_fierce;the Fierce;le Féroce;die Heftig;;El Feroz;;;;;;;;;x
nick_the_iron;the Iron;le Fer;die Eisen;;El de Hierro;;;;;;;;;x
nick_the_eunuch;the Eunuch;le Eunuque;die Eunuch;;El Eunuco;;;;;;;;;x
nick_the_child;the Naive;le Enfant;die Kind;;El Niño;;;;;;;;;x
nick_the_implacable;the Implacable;le Implacable;die Unerbittlich;;El Implacable;;;;;;;;;x
nick_the_purpleborn;the Purple-Born;le Purple-Born;die Purple-Born;;El Purple-Born;;;;;;;;;x
nick_the_defenderofgodsfaith;the Defender of God's Faith;le Défenseur de la Foi de Dieu;die Defender von Gottes Glaube;;El Defensor de la Fe de Dios;;;;;;;;;x
nick_the_anointed;the Anointed;le Oint;die Gesalbte;;El Ungido;;;;;;;;;x
nick_the_madman;the Madman;le Fou;die Verrückte;;El Loco;;;;;;;;;x
nick_the_slobberer;the Slobberer;le Slobberer;die Slobberer;;El Slobberer;;;;;;;;;x
nick_the_one_eyed;the One-Eyed;le Borgne;die Einäugig;;El Tuerto;;;;;;;;;x
nick_the_oak;the Oak;le Chêne;die Eiche;;El Roble;;;;;;;;;x
nick_the_italian;the Italian;le Italien;die Italienisch;;El Italiano;;;;;;;;;x
nick_the_armenian;the Armenian;le Arménien;die Armenisch;;El Armenio;;;;;;;;;x
nick_the_strict;the Strict;le Strict;die Streng;;El Estricto;;;;;;;;;x
nick_the_extravagant;the Extravagant;le Extravagant;die Extravagant;;El Extravagante;;;;;;;;;x
nick_the_calm;the Calm;;;;;;;;;;;;;x
nick_the_merciful;the Merciful;;;;;;;;;;;;;x
nick_the_magus;the Magus;;;;;;;;;;;;;x
nick_the_warden;the Warden;;;;;;;;;;;;;x
nick_the_captain;the Captain;;;;;;;;;;;;;x
nick_whoreson;Whoreson;;;;;;;;;;;;;x
nick_the_peacemaker;the Peacemaker;;;;;;;;;;;;;x
nick_the_eradicator_of_the_winged_menace;the Eradicator of the Winged Menace;;;;;;;;;;;;;x
nick_the_adventurer;the Adventurer;;;;;;;;;;;;;x
nick_the_agent;the Agent;;;;;;;;;;;;;x
nick_the_altmer;the Altmer;;;;;;;;;;;;;x
nick_the_argonian;the Argonian;;;;;;;;;;;;;x
nick_the_assassin;the Assassin;;;;;;;;;;;;;x
nick_the_barbarian;the Barbarian;;;;;;;;;;;;;x
nick_the_mad;the Mad;;;;;;;;;;;;;x
nick_the_battlemage;the Battlemage;;;;;;;;;;;;;x
nick_the_bear;the Bear;;;;;;;;;;;;;x
nick_bearclaw;Bearclaw;;;;;;;;;;;;;x
nick_bear_slayer;Bear-Slayer;;;;;;;;;;;;;x
nick_the_deceiver;the Deceiver;;;;;;;;;;;;;x
nick_the_impatient;the Impatient;;;;;;;;;;;;;x
nick_the_beast;the Beast;;;;;;;;;;;;;x
nick_the_bloody;the Bloody;;;;;;;;;;;;;x
nick_stormcrown;Stormcrown;;;;;;;;;;;;;x
nick_the_boot;the Boot;;;;;;;;;;;;;x
nick_the_jailor;the Jailor;;;;;;;;;;;;;x
nick_the_bosmer;the Bosmer;;;;;;;;;;;;;x
nick_the_boulder;the Boulder;;;;;;;;;;;;;x
nick_the_breton;the Breton;;;;;;;;;;;;;x
nick_the_builder;the Builder;;;;;;;;;;;;;x
nick_the_bulwark;the Bulwark;;;;;;;;;;;;;x
nick_the_burly;the Burly;;;;;;;;;;;;;x
nick_the_buxom;the Buxom;;;;;;;;;;;;;x
nick_the_cabbage;the Cabbage;;;;;;;;;;;;;x
nick_the_cat;the Cat;;;;;;;;;;;;;x
nick_the_cautious;the Cautious;;;;;;;;;;;;;x
nick_the_cheat;the Cheat;;;;;;;;;;;;;x
nick_the_clean;the Clean;;;;;;;;;;;;;x
nick_the_colovian;the Colovian;;;;;;;;;;;;;x
nick_the_companion;the Companion;;;;;;;;;;;;;x
nick_the_shield_sister;the Shield-Sister;;;;;;;;;;;;;x
nick_the_cripple;the Crippled;;;;;;;;;;;;;x
nick_the_crow;the Crow;;;;;;;;;;;;;x
nick_the_cursed;the Cursed;;;;;;;;;;;;;x
nick_the_dark_elf;the Dark Elf;;;;;;;;;;;;;x
nick_the_deaf;the Deaf;;;;;;;;;;;;;x
nick_the_diseased;the Diseased;;;;;;;;;;;;;x
nick_the_dragonborn;the Dragonborn;;;;;;;;;;;;;x
nick_the_half_human;the Half-Human;;;;;;;;;;;;;x
nick_the_dreamer;the Dreamer;;;;;;;;;;;;;x
nick_the_dull;the Dull;;;;;;;;;;;;;x
nick_the_dunmer;the Dunmer;;;;;;;;;;;;;x
nick_the_easterner;the Easterner;;;;;;;;;;;;;x
nick_the_elf;the Elf;;;;;;;;;;;;;x
nick_the_failure;the Failure;;;;;;;;;;;;;x
nick_the_fearless;the Fearless;;;;;;;;;;;;;x
nick_the_fearsome;the Fearsome;;;;;;;;;;;;;x
nick_the_feeble;the Feeble;;;;;;;;;;;;;x
nick_the_fine;the Fine;;;;;;;;;;;;;x
nick_the_fist;the Fist;;;;;;;;;;;;;x
nick_the_fleet;the Fleet;;;;;;;;;;;;;x
nick_the_giant;the Giant;;;;;;;;;;;;;x
nick_the_greater;the Greater;;;;;;;;;;;;;x
nick_the_grey;the Grey;;;;;;;;;;;;;x
nick_the_gruff;the Gruff;;;;;;;;;;;;;x
nick_the_haggard;the Haggard;;;;;;;;;;;;;x
nick_the_half_elf;the Half-Elf;;;;;;;;;;;;;x
nick_the_halfgiant;the Half-Giant;;;;;;;;;;;;;x
nick_the_heretic;the Heretic;;;;;;;;;;;;;x
nick_the_hero;the Hero;;;;;;;;;;;;;x
nick_the_ancient;the Ancient;;;;;;;;;;;;;x
nick_the_high_elf;the High Elf;;;;;;;;;;;;;x
nick_the_hunter;the Hunter;;;;;;;;;;;;;x
nick_the_sullen;the Sullen;;;;;;;;;;;;;x
nick_the_huntress;the Huntress;;;;;;;;;;;;;x
nick_the_ghoul;the Ghoulish;;;;;;;;;;;;;x
nick_the_immortal;the Immortal;;;;;;;;;;;;;x
nick_the_imperial;the Imperial;;;;;;;;;;;;;x
nick_the_impotent;the Impotent;;;;;;;;;;;;;x
nick_the_innocent;the Innocent;;;;;;;;;;;;;x
nick_the_iron_hand;of the Iron Hand;;;;;;;;;;;;;x
nick_the_barren;the Barren;;;;;;;;;;;;;x
nick_the_islander;the Islander;;;;;;;;;;;;;x
nick_the_keeper;the Keeper;;;;;;;;;;;;;x
nick_the_khajiit;the Khajiit;;;;;;;;;;;;;x
nick_the_killer;the Killer;;;;;;;;;;;;;x
nick_the_knight;the Knight;;;;;;;;;;;;;x
nick_the_laggard;the Laggard;;;;;;;;;;;;;x
nick_the_lean;the Lean;;;;;;;;;;;;;x
nick_the_lesser;the Lesser;;;;;;;;;;;;;x
nick_the_liar;the Liar;;;;;;;;;;;;;x
nick_the_lizard;the Lizard;;;;;;;;;;;;;x
nick_the_long;the Long;;;;;;;;;;;;;x
nick_the_mage;the Mage;;;;;;;;;;;;;x
nick_the_maggot;the Maggot;;;;;;;;;;;;;x
nick_the_magistrate;the Magistrate;;;;;;;;;;;;;x
nick_the_mainlander;the Mainlander;;;;;;;;;;;;;x
nick_the_man_bull;the Man-Bull;;;;;;;;;;;;;x
nick_the_merchant;the Merchant;;;;;;;;;;;;;x
nick_the_minstrel;the Minstrel;;;;;;;;;;;;;x
nick_the_monk;the Monk;;;;;;;;;;;;;x
nick_the_naked_nord;the Naked Nord;;;;;;;;;;;;;x
nick_the_bandit;the Bandit;;;;;;;;;;;;;x
nick_the_naughty;the Naughty;;;;;;;;;;;;;x
nick_the_nibenean;the Nibenean;;;;;;;;;;;;;x
nick_the_nightblade;the Nightblade;;;;;;;;;;;;;x
nick_the_nose;the Nose;;;;;;;;;;;;;x
nick_the_northerner;the Northerner;;;;;;;;;;;;;x
nick_the_open_handed;the Open-Handed;;;;;;;;;;;;;x
nick_the_orc;the Orc;;;;;;;;;;;;;x
nick_the_orc_lover;the Orc-Lover;;;;;;;;;;;;;x
nick_the_orsimer;the Orsimer;;;;;;;;;;;;;x
nick_the_outcast;the Outcast;;;;;;;;;;;;;x
nick_the_paladin;the Paladin;;;;;;;;;;;;;x
nick_the_pickled;the Pickled;;;;;;;;;;;;;x
nick_the_poet;the Poet;;;;;;;;;;;;;x
nick_the_portly;the Portly;;;;;;;;;;;;;x
nick_the_priest;the Priest;;;;;;;;;;;;;x
nick_the_quiet;the Quiet;;;;;;;;;;;;;x
nick_the_rat;the Rat;;;;;;;;;;;;;x
nick_the_raven;the Raven;;;;;;;;;;;;;x
nick_the_reachmen;the Reachman;;;;;;;;;;;;;x
nick_the_rebel;the Rebel;;;;;;;;;;;;;x
nick_the_red;the Red;;;;;;;;;;;;;x
nick_the_redguard;the Redguard;;;;;;;;;;;;;x
nick_the_reptile;the Reptile;;;;;;;;;;;;;x
nick_the_revered;the Revered;;;;;;;;;;;;;x
nick_the_rock;the Rock;;;;;;;;;;;;;x
nick_the_rogue;the Rogue;;;;;;;;;;;;;x
nick_the_scallywag;the Scallywag;;;;;;;;;;;;;x
nick_the_scoundrel;the Scoundrel;;;;;;;;;;;;;x
nick_the_robber_baron;the Robber Baron;;;;;;;;;;;;;x
nick_the_shadowscale;the Shadowscale;;;;;;;;;;;;;x
nick_the_sharp;the Sharp;;;;;;;;;;;;;x
nick_the_silver;the Silver;;;;;;;;;;;;;x
nick_the_slaver;the Slaver;;;;;;;;;;;;;x
nick_the_lady;the Lady;;;;;;;;;;;;;x
nick_the_whore;the Harlot;;;;;;;;;;;;;x
nick_the_warlike;the Warlike;;;;;;;;;;;;;x
nick_the_singer;the Singer;;;;;;;;;;;;;x
nick_the_skinny;the Gaunt;;;;;;;;;;;;;x
nick_the_gourmand;the Gourmand;;;;;;;;;;;;;x
nick_the_slayer;the Slayer;;;;;;;;;;;;;x
nick_the_socialite;the Socialite;;;;;;;;;;;;;x
nick_the_steel_heart;the Steel-Heart;;;;;;;;;;;;;x
nick_the_timid;the Timid;;;;;;;;;;;;;x
nick_the_stinker;the Stinker;;;;;;;;;;;;;x
nick_the_stormcloak;the Stormcloak;;;;;;;;;;;;;x
nick_the_swift;the Swift;;;;;;;;;;;;;x
nick_the_hag;the Hag;;;;;;;;;;;;;x
nick_the_crone;the Crone;;;;;;;;;;;;;x
nick_the_sword_maiden;the Shieldmaiden;;;;;;;;;;;;;x
nick_the_small;the Small;;;;;;;;;;;;;x
nick_the_little;the Little;;;;;;;;;;;;;x
nick_the_thief;the Thief;;;;;;;;;;;;;x
nick_the_tongue;the Tongue;;;;;;;;;;;;;x
nick_the_trader;the Trader;;;;;;;;;;;;;x
nick_the_turncoat;Turncoat;;;;;;;;;;;;;x
nick_the_traitor;the Traitor;;;;;;;;;;;;;x
nick_the_unbroken;the Unbroken;;;;;;;;;;;;;x
nick_the_undying;the Undying;;;;;;;;;;;;;x
nick_the_unending;the Unending;;;;;;;;;x
nick_the_unhappy;the Unhappy;;;;;;;;;;;;;x
nick_the_unminded;the Unminded;;;;;;;;;;;;;x
nick_the_unseen;the Unseen;;;;;;;;;;;;;x
nick_the_vampire;the Vampire;;;;;;;;;;;;;x
nick_the_wanderer;the Wanderer;;;;;;;;;;;;;x
nick_the_warlock;the Warlock;;;;;;;;;;;;;x
nick_the_warrior;the Warrior;;;;;;;;;;;;;x
nick_the_werewolf;the Werewolf;;;;;;;;;;;;;x
nick_the_wolf_queen;the Wolf Queen;;;;;;;;;;;;;x
nick_the_seer;the Seer;;;;;;;;;;;;;x
nick_the_white;the White;;;;;;;;;;;;;x
nick_the_wide;the Wide;;;;;;;;;;;;;x
nick_the_wild;the Wild;;;;;;;;;;;;;x
nick_the_willful;the Willful;;;;;;;;;;;;;x
nick_the_wizard;the Wizard;;;;;;;;;;;;;x
nick_the_wolf_of_solitude;the Wolf of Solitude;;;;;;;;;;;;;x
nick_the_wood_elf;the Wood Elf;;;;;;;;;;;;;x
nick_the_world_weary;the World-Weary;;;;;;;;;;;;;x
nick_the_worm;the Worm;;;;;;;;;;;;;x
nick_the_skald;the Skald;;;;;;;;;;;;;x
nick_the_skaldprince;the Skald-Prince;;;;;;;;;;;;;x
nick_the_skaldking;the Skald-King;;;;;;;;;;;;;x
nick_the_righteous;the Righteous;;;;;;;;;;;;;x
nick_the_unforeseen;the Unforeseen;;;;;;;;;;;;;x
nick_the_northener;the Northener;;;;;;;;;;;;;x
nick_the_outlaw;the Outlaw;;;;;;;;;;;;;x
nick_the_gifted;the Gifted;;;;;;;;;;;;;x
nick_oneeye;One-Eye;;;;;;;;;;;;;x
nick_merkiller;Merkiller;;;;;;;;;;;;;x
nick_dragon_of_the_north;Dragon of the North;;;;;;;;;;;;;x
nick_iceking;the Ice King;;;;;;;;;;;;;x
nick_the_exalted;the Exalted;;;;;;;;;;;;;x
nick_blade_serrator;Blade-Serrator;;;;;;;;;;;;;x
nick_the_farmer;the Farmer;;;;;;;;;;;;;x
nick_strongprince;Strong-Prince;;;;;;;;;;;;;x
nick_the_veiled_queen;the Veiled Queen;;;;;;;;;;;;;x
nick_the_divine;the Divine;;;;;;;;;;;;;x
nick_the_writer;the Writer;;;;;;;;;;;;;x
nick_the_volte_face;Volte-Face;;;;;;;;;;;;;x
nick_the_unfeathered;the Unfeathered;;;;;;;;;;;;;x
